ID,Decision,Build_Selfcon,Tier,Marital_Status,Employer_Type,OldEmi_d,BankSave_d,Age,YrsAdd,YrsJob,TotInc,MarVal,LoanReq,Term,CalcEmi,IIR,IAR,OldEmi,LTV,FOIR
GUJ-WRV3-597176,1,Self Contruction,1,Married,Ind/SmallBus,0,1,40,20,2,12484,809524,340000,180,4993.580078,39.99984042,78.99984303,0,41.99999012,39.99984042
GUJ-XP6Q-795324,1,Self Contruction,1,Married,Ind/SmallBus,0,1,45,1,12,13055,1142857,400000,180,5874.799805,45.0003815,97.0079228,0,35.00000438,45.0003815
GUJ-C98L-628230,1,Self Contruction,1,Married,Business,0,1,41,15,30,36718,822785,650000,180,9546.549805,25.99964542,37.99924294,0,78.99998177,25.99964542
GUJ-592E-753377,1,Self Contruction,1,Married,Business,0,1,31,2,10,17911,694444,500000,180,7343.5,40.99994417,72.99701789,0,72.00004608,40.99994417
GUJ-AKB4-589367,1,Builder,1,Married,Business,0,1,31,6,7,21375,362319,250000,180,3847.51001,18.00004683,63.99717248,0,68.99996964,18.00004683
GUJ-VW1E-832732,1,Builder,1,Married,Ind/SmallBus,0,1,40,5,3,14062,600000,450000,180,6609.149902,47.00007042,78.00247731,0,75,47.00007042
GUJ-9X72-860716,1,Builder,1,Married,Ind/SmallBus,0,1,53,4,6,18840,734177,580000,156,8854.889648,47.00047584,84.99606113,0,79.00002316,47.00047584
GUJ-KO9H-627721,1,Self Contruction,1,Married,Ind/SmallBus,0,1,27,1,4,21426,1222222,550000,120,9213.219727,43.00018541,84.00090925,0,45.00000818,43.00018541
GUJ-34LB-927526,1,Self Contruction,1,Married,Business,0,1,29,26,13,21419,1000000,700000,180,10280.91016,47.99902029,78.9988486,0,70,47.99902029
GUJ-ZB3K-571285,1,Builder,1,Married,Business,0,1,41,15,10,9179,465116,200000,180,2937.399902,32.00130627,83.00084494,0,43.0000258,32.00130627
GUJ-991V-981516,1,Self Contruction,1,Married,Business,0,1,37,7,7,15119,813953,350000,180,5140.450195,33.99993515,81.99792942,0,43.0000258,33.99993515
GUJ-WNJD-994461,1,Builder,1,Married,Business,0,1,37,6,7,13680,547945,400000,180,6156.02002,45.00014634,97.99458802,0,73.00002738,45.00014634
GUJ-WNTO-983560,1,Self Contruction,1,Married,Ind/SmallBus,0,1,25,3,5,14962,1253846,326000,180,4787.959961,32.00080177,59.99949826,0,26.00000319,32.00080177
GUJ-5F5P-595161,0,Self Contruction,1,Married,Ind/SmallBus,0,0,43,9,12,13599,675676,250000,180,3671.75,27.00014707,90.99752169,0,36.99998224,27.00014707
GUJ-8YI9-639384,0,Self Contruction,1,Married,Govt,0,1,51,15,3,14489,1303571,365000,180,5360.759766,36.99882508,59.99731131,0,28.00000921,36.99882508
GUJ-B885-787698,1,Builder,1,Married,Ind/SmallBus,0,1,59,4,22,18211,454545,200000,96,3824.290039,20.99989039,45.99819628,0,44.000044,20.99989039
GUJ-DH12-721496,1,Self Contruction,1,Married,Ind/SmallBus,0,1,36,3,3,20082,1313725,670000,180,9840.290039,49.00054795,88.99602097,0,51.00001903,49.00054795
GUJ-3MU7-608874,0,Self Contruction,1,Married,Business,0,0,51,9,30,30000,1150000,800000,180,12312.03027,41.04010091,57.13239106,0,69.56521739,41.04010091
GUJ-64N8-534304,0,Self Contruction,1,Married,Business,0,1,52,1,25,25000,702000,600000,180,9234.030273,36.93612109,50.93232363,0,85.47008547,36.93612109
GUJ-2RYK-933613,1,Self Contruction,1,Married,Ind/SmallBus,0,1,43,10,3,23979,1355932,800000,180,11749.61035,48.99958443,61.99994909,0,59.00000885,48.99958443
GUJ-KLLD-920960,1,Self Contruction,1,Married,Business,1,1,39,8,20,24817,909091,400000,120,6700.52002,26.99971801,95.99598882,4050,43.9999956,43.31917645
GUJ-8H6L-920842,1,Builder,1,Married,Ind/SmallBus,0,1,42,5,2,11908,491803,300000,180,4406.100098,37.0011765,72.99701951,0,61.00003457,37.0011765
GUJ-J471-631445,1,Self Contruction,1,Married,Corporate,0,1,41,7,2,13470,793103,230000,84,5387.970215,39.99977888,74.9995854,0,29.00001639,39.99977888
GUJ-0388-734239,1,Self Contruction,1,Married,Business,0,1,47,12,5,13156,854839,265000,180,4078.360107,31.00000082,97.01142025,0,30.99998947,31.00000082
GUJ-32VD-745623,1,Self Contruction,1,Married,Ind/SmallBus,0,0,51,40,5,23902,810811,300000,96,5736.439941,23.9998324,47.99966481,0,36.99999137,23.9998324
GUJ-8GZ4-581055,1,Builder,1,Married,Ind/SmallBus,0,1,53,7,24,12238,444444,160000,96,3059.429932,24.99942745,60.00058701,0,36.000036,24.99942745
GUJ-JQU2-618066,0,Builder,1,Married,Corporate,0,1,25,12,1,12500,453750,500000,180,7695.02002,61.56016016,93.84170756,0,110.1928375,61.56016016
GUJ-5KP3-950378,1,Builder,1,Married,Business,0,1,43,6,7,21725,362319,250000,120,4344.939941,19.99972355,88.99917946,0,68.99996964,19.99972355
GUJ-2VAU-602681,1,Builder,1,Married,Ind/SmallBus,0,1,51,6,2,15055,725806,450000,180,6925.52002,46.00146144,85.99925518,0,62.00003858,46.00146144
GUJ-M1L3-565739,1,Builder,1,Married,Ind/SmallBus,1,1,52,35,4,17951,451875,361500,120,6282.790039,34.99966597,64.99886239,1775,80,44.8876945
GUJ-5ATW-922425,1,Self Contruction,1,Married,Ind/SmallBus,1,0,43,2,12,17376,875000,350000,180,5386.52002,30.99976991,70.00026016,1522,40,39.75897801
GUJ-LPOB-490361,1,Self Contruction,1,Married,Business,0,1,57,2,8,16552,454545,400000,120,6951.910156,42.00042385,82.99797226,0,88.000088,42.00042385
GUJ-77TW-867508,0,Self Contruction,1,Married,Business,0,1,39,7,12,50000,960000,800000,180,12312.03027,24.62406055,30.62694098,0,83.33333333,24.62406055
GUJ-D4DH-641691,1,Self Contruction,1,Married,Corporate,0,1,38,10,2,12825,1250000,350000,180,5386.52002,42.0001561,98.00800618,0,28,42.0001561
GUJ-7ZP2-834103,1,Self Contruction,1,Married,Business,0,1,38,4,20,14071,603774,320000,180,4924.810059,34.99971614,80.00016339,0,52.99996356,34.99971614
GUJ-6GPP-853376,1,Builder,1,Married,Corporate,0,1,55,40,2,12914,789474,300000,132,5036.5,39.00030974,96.00648113,0,37.9999848,39.00030974
GUJ-4PO3-518268,0,Self Contruction,1,Married,Business,0,1,29,4,15,40000,562500,600000,180,9234.030273,23.08507568,26.19583056,0,106.6666667,23.08507568
GUJ-3FSR-676115,0,Self Contruction,1,Married,Business,0,1,40,18,20,30000,1080000,800000,180,12312.03027,41.04010091,54.0712792,0,74.07407407,41.04010091
GUJ-VBXP-695620,1,Self Contruction,1,Married,Corporate,0,1,52,21,5,17067,1062500,255000,84,5973.620117,35.00099676,69.00335124,0,24,35.00099676
GUJ-F21R-686129,0,Builder,1,Married,Business,1,1,56,25,25,18000,139125,300000,180,4617.009766,25.65005425,48.8572462,1317,215.6334232,32.96672092
GUJ-V4JA-676068,0,Self Contruction,1,Married,Business,1,0,50,40,18,9000,1566433,150000,84,3513.889893,39.04322103,78.08644206,1317,9.57589632,53.67655436
GUJ-9N8T-935139,1,Self Contruction,1,Married,Business,1,1,38,2,16,24047,943396,500000,180,7695.02002,31.99991691,49.00038219,4225,53.00001272,49.56967613
GUJ-VC8A-629824,1,Self Contruction,1,Married,Corporate,0,1,38,4,1,13991,500000,300000,180,4617.009766,32.99985538,59.00331969,0,60,32.99985538
GUJ-6NJ1-794660,1,Self Contruction,1,Unmarried,Business,0,0,32,20,16,61560,1904762,800000,180,12312.03027,20.00004918,46.99965748,0,41.9999979,20.00004918
GUJ-A223-584752,1,Self Contruction,1,Married,Business,0,1,34,30,4,24823,1315789,500000,180,7695.02002,30.99955694,95.00024715,0,38.00001368,30.99955694
GUJ-YH66-617185,1,Self Contruction,1,Married,Corporate,0,0,41,8,2,15040,977273,430000,180,6617.720215,44.0007993,97.00557336,0,43.99998772,44.0007993
GUJ-217Y-497473,1,Builder,1,Married,Business,1,0,34,1,12,17955,648148,350000,180,5386.52002,30.0001115,64.99963822,3478,54.00001234,49.37076034
GUJ-8H0A-980313,0,Builder,1,Married,Corporate,0,1,31,15,4,10051,551724,320000,180,4924.810059,48.99820972,97.00236475,0,58.0000145,48.99820972
GUJ-4SEP-612796,1,Builder,1,Unmarried,Business,0,1,26,5,10,29754,840580,580000,180,8926.219727,30.0000663,45.00009945,0,68.99997621,30.0000663
GUJ-Q67P-958539,1,Self Contruction,1,Married,Govt,0,0,49,11,21,16156,1176471,200000,84,4685.189941,28.99969015,51.99988836,0,16.99999405,28.99969015
GUJ-DV2T-618193,0,Self Contruction,1,Married,Business,0,1,29,10,8,23000,743750,700000,180,10773.03027,46.83926206,61.91396709,0,94.11764706,46.83926206
GUJ-2R3Z-526845,1,Builder,1,Married,Business,0,1,40,18,20,14924,561404,320000,180,4924.810059,32.99926332,97.00236475,0,56.99995013,32.99926332
GUJ-H23T-549078,1,Self Contruction,1,Married,Ind/SmallBus,0,0,33,7,6,10993,689655,200000,180,3078.01001,27.99972719,79.98986512,0,29.00000725,27.99972719
GUJ-P2A9-708707,1,Builder,1,Married,Ind/SmallBus,0,0,32,6,8,16621,607500,486000,180,7479.560059,45.00066217,87.99482422,0,80,45.00066217
GUJ-8G3Q-794708,0,Self Contruction,1,Married,Business,0,0,24,4,5,80000,2000000,800000,180,12312.03027,15.39003784,16.35063781,0,40,15.39003784
GUJ-310F-668517,1,Self Contruction,1,Married,Business,1,0,47,8,28,20520,1000000,400000,180,6156.02002,30.00009756,86.99858705,1498,40,37.30029249
GUJ-A79X-831476,0,Self Contruction,1,Married,Business,0,0,32,12,10,25000,1270000,800000,180,12312.03027,49.24812109,75.53392806,0,62.99212598,49.24812109
GUJ-1S10-965249,1,Self Contruction,1,Married,Corporate,1,0,51,7,7,13035,1333333,240000,120,4171.140137,31.99954075,80.99301236,2196,18.0000045,48.84649127
GUJ-L7B3-848066,0,Self Contruction,1,Married,Ind/SmallBus,0,0,25,2,5,20000,892500,700000,120,12165.83984,60.82919922,78.48928931,0,78.43137255,60.82919922
GUJ-F2K0-754890,1,Self Contruction,1,Married,Business,0,0,32,12,10,45471,1083333,650000,180,10003.53027,21.99980267,96.00316961,0,60.00001846,21.99980267
GUJ-8G45-737266,1,Self Contruction,1,Married,Business,0,0,34,1,15,39900,1186441,700000,180,10773.03027,27.00007587,55.99870191,0,58.99998399,27.00007587
GUJ-C316-577306,1,Builder,1,Married,Business,0,0,39,5,6,12592,402985,270000,180,4155.310059,32.99960339,96.00993666,0,67.00001241,32.99960339
GUJ-3C4V-601991,1,Self Contruction,1,Married,Ind/SmallBus,0,0,27,1,3,22444,1750000,700000,180,10773.03027,47.99960022,76.99971606,0,40,47.99960022
GUJ-LQP5-710668,1,Self Contruction,1,Married,Govt,0,0,59,1,30,22593,1250000,400000,60,9941.030273,44.00048809,68.00075432,0,32,44.00048809
GUJ-4DM1-971735,1,Self Contruction,1,Unmarried,Ind/SmallBus,0,0,23,2,25,21986,1333333,600000,180,9234.030273,41.99959189,65.00091703,0,45.00001125,41.99959189
GUJ-WUJ4-939886,1,Self Contruction,1,Married,Govt,0,0,49,2,20,12069,555556,250000,120,4344.939941,36.00082808,97.00691988,0,44.999964,36.00082808
GUJ-8U31-832467,1,Self Contruction,1,Married,Govt,1,0,45,3,2,12402,1125000,180000,84,4216.669922,33.99991874,77.99981358,1840,16,48.83623546
GUJ-L030-909135,1,Self Contruction,1,Married,Corporate,0,0,50,3,3,21546,1000000,630000,180,9695.730469,45.00014141,90.99700111,0,63,45.00014141
GUJ-0AQO-989112,1,Self Contruction,1,Married,Ind/SmallBus,0,0,37,1,1,11838,800000,200000,180,3078.01001,26.00109824,48.99729401,0,25,26.00109824
GUJ-Q898-730812,1,Self Contruction,1,Married,Business,1,0,41,3,8,39716,1012658,800000,180,12312.03027,31.00017694,81.00019917,5393,79.00001778,44.5790872
GUJ-1RW6-698059,1,Self Contruction,1,Unmarried,Business,0,0,33,2,15,21986,1250000,700000,180,10773.03027,48.99950093,85.99848546,0,56,48.99950093
GUJ-33U9-526400,0,Self Contruction,1,Married,Business,0,0,46,1,15,25000,337500,450000,180,6925.52002,27.70208008,37.9480549,0,133.3333333,27.70208008
GUJ-4ZG5-597483,1,Self Contruction,1,Married,Ind/SmallBus,0,0,52,6,5,15597,704918,430000,108,7798.560059,50.00038507,99.00419016,0,61.00000284,50.00038507
GUJ-6KU0-932540,0,Self Contruction,1,Married,Ind/SmallBus,0,0,43,7,8,18768,806452,500000,180,7695.02002,41.00074605,63.00163763,0,61.99997024,41.00074605
GUJ-E8C7-953290,1,Builder,1,Married,Ind/SmallBus,0,0,27,3,3,10493,508475,300000,180,4617.009766,44.00085548,81.00017133,0,58.99995083,44.00085548
GUJ-6AIL-521091,0,Builder,1,Married,Business,0,0,31,12,9,25209,702000,491400,180,7562.669922,29.99988068,36.99936361,0,70,29.99988068
GUJ-0JX8-740483,1,Self Contruction,1,Married,Business,1,0,27,5,15,19731,632911,500000,180,7695.02002,38.99964533,79.99812891,1584,79.00004898,47.02762161
GUJ-701K-539181,1,Self Contruction,1,Married,Ind/SmallBus,0,0,33,4,13,17895,847458,500000,180,7695.02002,43.0009501,86.99853046,0,58.99997404,43.0009501
GUJ-9BE9-543878,0,Builder,1,Married,Corporate,0,1,50,25,20,14000,497070,526000,180,8095.160156,57.82257254,74.95518663,0,105.8201058,57.82257254
GUJ-Z03Z-540429,1,Builder,1,Married,Corporate,0,0,25,3,3,14894,461538,300000,180,4617.009766,30.99912559,72.99620183,0,65.000065,30.99912559
GUJ-1903-580385,1,Builder,1,Married,Business,1,0,35,7,15,21844,586667,440000,180,6771.620117,30.99990898,97.99739678,2291,74.99995739,41.48791484
GUJ-6VO3-784056,1,Self Contruction,1,Married,Ind/SmallBus,0,0,52,4,3,16685,447761,300000,72,6673.839844,39.99904012,77.0028827,0,67.00002903,39.99904012
GUJ-RYE1-842435,0,Self Contruction,1,Married,Business,0,0,47,22,20,12150,652174,300000,180,4617.009766,38.00008038,67.99719832,0,45.99999387,38.00008038
GUJ-6K94-639898,1,Self Contruction,1,Married,Ind/SmallBus,0,0,42,2,15,14175,1296296,350000,180,5386.52002,38.00014123,92.99930973,0,27.00000617,38.00014123
GUJ-9IOT-664762,1,Self Contruction,1,Married,Corporate,0,0,46,9,2,25441,1041667,750000,156,11957.20996,46.99976401,68.00051161,0,71.99997696,46.99976401
GUJ-Z47M-716511,0,Self Contruction,1,Married,Ind/SmallBus,1,0,37,1,3,19731,704225,500000,180,7695.02002,38.99964533,83.00097098,4120,71.0000355,59.88049272
GUJ-83K9-697693,1,Self Contruction,1,Married,Ind/SmallBus,0,0,33,6,5,21629,1368421,520000,180,8002.819824,37.0004153,93.00197355,0,38.00000146,37.0004153
GUJ-299A-984897,1,Self Contruction,1,Married,Business,1,0,48,30,30,38365,696203,550000,108,9974.900391,26.00000102,44.00044283,3395,78.99994685,34.84921254
GUJ-74US-842966,1,Self Contruction,1,Married,Corporate,0,0,41,5,4,20154,901639,550000,180,8464.519531,41.99920379,66.99793835,0,61.00002329,41.99920379
GUJ-G902-996259,0,Builder,1,Married,Business,0,0,44,6,16,40148,1200000,600000,180,9234.030273,22.99997577,30.00009835,0,50,22.99997577
GUJ-6RJ7-925997,0,Builder,1,Married,Business,0,0,42,40,20,13812,660377,350000,180,5386.52002,38.99884173,81.00030105,0,53.00002877,38.99884173
GUJ-LZO2-900964,0,Builder,1,Married,Business,1,0,35,22,20,15067,433571,303500,180,4670.879883,31.00072929,64.99972005,3536,70.00006919,54.46923663
GUJ-CJ1T-724214,1,Self Contruction,1,Married,Business,0,1,47,15,5,11316,1250000,250000,180,3847.51001,34.00061868,75.99269227,0,20,34.00061868
GUJ-UV82-794347,1,Builder,1,Unmarried,Ind/SmallBus,0,0,34,1,5,18574,472973,350000,180,5386.52002,29.00032314,66.00318612,0,73.99999577,29.00032314
GUJ-080C-684549,0,Self Contruction,1,Unmarried,Ind/SmallBus,0,0,30,28,12,21986,697674,600000,180,9234.030273,41.99959189,61.99832331,0,86.0000516,41.99959189
GUJ-60D8-585262,1,Self Contruction,1,Married,Govt,1,1,57,10,27,38471,1147541,700000,108,12695.33008,32.99974027,69.00010913,1800,60.99999913,37.67858927
GUJ-9T0G-570144,0,Self Contruction,1,Married,Business,0,1,60,18,45,70278,500000,300000,84,7027.779785,9.999971236,11.99996548,0,60,9.999971236
GUJ-EE71-573548,1,Builder,1,Married,Corporate,0,0,53,6,5,10392,490196,250000,96,4780.359863,46.0003836,97.99835718,0,51.00000816,46.0003836
GUJ-1BQ9-973921,0,Self Contruction,1,Unmarried,Ind/SmallBus,0,0,23,20,7,19858,1290323,800000,180,12312.03027,62.00035388,76.00018687,0,61.99997985,62.00035388
GUJ-32UP-830231,1,Builder,1,Married,Business,1,0,34,30,10,33949,937500,750000,180,11542.53027,33.99961788,61.99994775,4990,80,48.69813624
GUJ-B32J-688083,1,Builder,1,Married,Business,0,0,27,4,10,14458,457368,347600,180,5349.580078,37.00083053,88.9965077,0,76.00006997,37.00083053
GUJ-G3U2-911265,1,Self Contruction,1,Married,Business,0,1,38,3,10,23085,1000000,600000,180,9234.030273,40.00013114,83.99918378,0,60,40.00013114
GUJ-85Y5-681530,0,Builder,1,Married,Ind/SmallBus,0,0,46,5,1,7000,59960,100000,180,1539,21.98571429,45.26470588,0,166.7778519,21.98571429
GUJ-1012-823140,1,Self Contruction,1,Married,Govt,0,0,52,2,2,11872,795455,350000,156,5580.029785,47.00159859,97.99841562,0,43.99997486,47.00159859
GUJ-629T-551125,0,Self Contruction,1,Married,Business,1,0,27,26,10,20701,1003931,702752,120,12213.66016,59.0003389,97.99935935,2950,70.00002988,73.2508582
GUJ-JL10-944823,1,Self Contruction,1,Unmarried,Corporate,0,0,23,3,3,21986,972222,700000,180,10773.03027,48.99950093,76.00021357,0,72.00001646,48.99950093
GUJ-0JNA-712118,1,Self Contruction,1,Married,Corporate,0,0,28,15,1,13098,1176471,400000,180,6156.02002,46.99969476,70.00250193,0,33.9999881,46.99969476
GUJ-G74O-492679,1,Self Contruction,1,Married,Corporate,0,0,57,5,1,27204,845070,600000,108,10881.70996,40.00040421,58.99864433,0,71.0000355,40.00040421
GUJ-VU15-550292,1,Self Contruction,1,Married,Ind/SmallBus,0,1,35,3,20,18423,896552,520000,156,8290.339844,44.99994487,79.99941951,0,57.99998215,44.99994487
GUJ-UIM7-802760,1,Self Contruction,1,Married,Business,0,0,47,10,20,40500,4761905,1000000,180,15390.04004,38.00009886,66.00068633,0,20.99999895,38.00009886
GUJ-Y726-876645,0,Self Contruction,1,Married,Business,0,0,48,11,25,29626,880000,616000,180,9480.269531,31.99982965,40.99930602,0,70,31.99982965
GUJ-8QUO-744239,1,Self Contruction,1,Married,Corporate,0,1,47,20,4,26946,1267857,710000,144,11586.65039,42.999519,62.99831661,0,56.00000631,42.999519
GUJ-00F6-593512,1,Self Contruction,1,Unmarried,Ind/SmallBus,0,0,23,5,5,21336,1000000,610000,180,9387.929688,44.00042036,75.99716415,0,61,44.00042036
GUJ-R26Z-683726,1,Self Contruction,1,Married,Business,0,1,38,4,5,17027,1300000,520000,180,8002.819824,47.00076246,93.00197355,0,40,47.00076246
GUJ-IFW5-504340,1,Self Contruction,1,Married,Ind/SmallBus,0,0,35,3,2,15015,606061,400000,180,6156.02002,40.99913433,95.99282737,0,65.9999571,40.99913433
GUJ-KO0C-962904,1,Self Contruction,1,Married,Business,0,0,42,20,19,15015,909091,400000,180,6156.02002,40.99913433,88.99841,0,43.9999956,40.99913433
GUJ-I64U-941496,1,Self Contruction,1,Married,Ind/SmallBus,0,0,33,7,7,16074,1205128,470000,180,7233.319824,45.00012333,87.00168179,0,39.00000664,45.00012333
GUJ-8YL4-965063,0,Self Contruction,1,Married,Govt,0,1,54,8,30,23450,735000,700000,120,12165.83984,51.87991405,67.77626654,0,95.23809524,51.87991405
GUJ-RTR2-691954,1,Self Contruction,1,Married,Ind/SmallBus,0,0,44,1,5,21474,779221,600000,180,9234.030273,43.0009792,84.99659677,0,76.99997818,43.0009792
GUJ-5WM2-781003,0,Self Contruction,1,Married,Ind/SmallBus,0,0,32,3,1,12312,1000000,400000,180,6156.02002,50.0001626,75.0002439,0,40,50.0001626
GUJ-58I2-886435,0,Self Contruction,1,Married,Business,0,0,38,5,15,32063,1492537,1000000,180,15390.04004,47.99937635,91.00070979,0,67.00001407,47.99937635
GUJ-AG4S-762262,1,Self Contruction,1,Married,Ind/SmallBus,0,0,32,1,1,15063,1095238,460000,180,7079.419922,46.99873811,95.00026734,0,42.00000365,46.99873811
GUJ-A00E-803813,1,Self Contruction,1,Married,Business,0,0,42,6,18,27360,1194030,800000,180,12312.03027,45.00011065,91.99753623,0,66.99999163,45.00011065
GUJ-4NPT-952709,1,Self Contruction,1,Unmarried,Corporate,0,0,24,3,1,30670,759494,600000,120,10427.86035,34.00019678,49.00080049,0,78.99996577,34.00019678
GUJ-5C9Q-590909,0,Self Contruction,1,Married,Business,0,0,41,40,20,20986,703125,450000,180,6925.52002,33.0006672,53.00007668,0,64,33.0006672
GUJ-4EK1-899640,0,Self Contruction,1,Married,Ind/SmallBus,0,0,28,6,5,48094,1492537,1000000,180,15390.04004,31.99991691,42.99974865,0,67.00001407,31.99991691
GUJ-4ROB-608856,1,Self Contruction,1,Married,Business,0,1,25,20,8,27253,1393443,850000,180,13081.54004,48.00036708,75.00022956,0,60.99998349,48.00036708
GUJ-4171-847108,0,Self Contruction,1,Married,Ind/SmallBus,0,0,25,1,4,15000,790625,550000,180,8464.519531,56.43013021,83.80712407,0,69.56521739,56.43013021
GUJ-8572-642271,1,Self Contruction,1,Married,Business,0,0,32,2,0,25054,1944444,700000,180,10773.03027,42.99924273,90.00025291,0,36.00000823,42.99924273
GUJ-Q273-556897,1,Self Contruction,1,Married,Business,0,0,40,15,20,19787,1125000,450000,180,6925.52002,35.00035387,66.99738821,0,40,35.00035387
GUJ-7810-904517,1,Builder,1,Married,Ind/SmallBus,0,0,51,2,2,17678,800000,520000,168,8131.959961,46.00045232,76.99990494,0,65,46.00045232
GUJ-DUKA-897980,1,Self Contruction,1,Married,Business,0,1,35,15,12,12150,789474,300000,180,4617.009766,38.00008038,81.99271472,0,37.9999848,38.00008038
GUJ-I3A3-723034,1,Self Contruction,1,Married,Govt,0,1,30,20,2,20250,746269,500000,180,7695.02002,38.00009886,54.00014049,0,66.99996918,38.00009886
